Id,SalePrice
1747,215600.1866058645
1748,229015.45127269247
1749,139746.7637793775
1750,119422.35690721216
1751,247881.81291342626
1752,115882.42449884138
1753,152687.59424701607
1754,191536.52788841506
1755,164812.7501498935
1756,132422.68249143616
1757,120204.828149596
1758,145304.7730120604
1759,160029.87539245628
1760,167209.04504561884
1761,147287.02353235238
1762,179219.48921875382
1763,197532.1370789338
1764,115596.32572533117
1765,166267.68409862556
1766,190766.5093844074
1767,227892.98255536228
1768,142155.53830121306
1769,174236.4019909364
1770,159371.92888081158
1771,115522.26734080553
1772,138021.752597919
1773,115184.31848219868
1774,140002.882158079
1775,146995.1483050393
1776,134762.77851655195
1777,104882.91679639861
1778,144138.80786274007
1779,119590.12076474613
1780,178324.75755871736
1781,131536.5920637494
1782,83293.9485325489
1783,143954.1779837572
1784,110542.04202339154
1785,126204.45411939909
1786,149278.09241688898
1787,170866.3649128045
1788,59771.42807168981
1789,99994.49732042578
1790,81334.6551980708
1791,177239.66442465293
1792,162634.331853167
1793,121228.97050570356
1794,161122.66010640288
1795,137807.10311059208
1796,132188.49907279902
1797,106242.37790159993
1798,117829.50336047784
1799,112152.69056259855
1800,138587.32823846262
1801,127101.16214993484
1802,133550.92068399928
1803,147017.57969598708
1804,134065.44125371482
1805,136268.12265661842
1806,125551.402367556
1807,132414.6002989707
1808,128493.47144015819
1809,125505.43248864052
1810,141402.68468082548
1811,84147.29464814812
1812,98615.61928205253
1813,124650.41096269067
1814,90735.36463759808
1815,52748.10013632419
1816,99924.3353794572
1817,109267.52573200167
1818,142685.79040631797
1819,125352.32108579394
1820,68762.90816736573
1821,110609.53212571198
1822,153331.98266248647
1823,56383.58928047182
1824,127926.1377203953
1825,143471.74357091263
1826,101916.93578095092
1827,95677.84239318113
1828,127867.59118312493
1829,114350.74449491139
1830,142407.37919638236
1831,146784.4604503593
1832,75872.41244712292
1833,143498.0164370509
1834,115434.16445819287
1835,122120.13757196901
1836,125130.64127585753
1837,86395.53173646632
1838,137483.65677945287
1839,100655.81798650116
1840,134466.99397339596
1841,134233.29169646133
1842,86659.5926955173
1843,122284.22739195528
1844,156853.22103277774
1845,140606.60953356166
1846,151536.36162796096
1847,187008.2540779167
1848,50087.42320952552
1849,108284.93463110868
1850,116027.50973540028
1851,155979.6817198736
1852,119196.61271008976
1853,130063.6691463461
1854,167955.71824029615
1855,153969.69274339327
1856,222607.05376859626
1857,134960.3295857942
1858,121510.46753055806
1859,116144.41758687259
1860,137723.01799323666
1861,115381.33498384026
1862,307910.7542008254
1863,281865.8012694413
1864,281934.6245632685
1865,315894.49935857934
1866,298419.12161054084
1867,216893.65187085458
1868,268236.89557292964
1869,204014.0549219285
1870,215955.77768248814
1871,237123.1231374175
1872,173742.59667549224
1873,248290.64632918965
1874,149953.8469906631
1875,208508.2145800698
1876,196870.1465628936
1877,210387.4028945746
1878,192333.13126218863
1879,129248.57292539897
1880,126969.35067744466
1881,233318.668879455
1882,234088.9321731702
1883,184953.67569118453
1884,203591.1248944524
1885,234718.43387326272
1886,274011.97184631287
1887,221387.5891268771
1888,262023.1945795099
1889,174422.60597223727
1890,112560.7238102967
1891,137538.21128747863
1892,92429.00545812392
1893,127023.60942664153
1894,121636.6119391316
1895,130091.45671156338
1896,123687.92285000836
1897,111395.43509881222
1898,115226.5079641087
1899,166775.86783498118
1900,154676.12572565564
1901,170475.73005644247
1902,156098.7301805527
1903,220074.03987747515
1904,128685.75934238143
1905,196342.15185061755
1906,140885.79960610857
1907,219088.98043352377
1908,105737.78739670641
1909,129363.00980604018
1910,117302.09419797071
1911,222756.55937041834
1912,336536.86151895334
1913,140482.2263592935
1914,71615.66880953796
1915,280962.38384508935
1916,64321.375708647356
1917,247352.84543141868
1918,140216.67267051403
1919,193003.4242770873
1920,154167.16812157544
1921,361492.35381411156
1922,306485.7648295201
1923,266677.92886458006
1924,244418.8784118268
1925,208724.6744945567
1926,359106.3469385272
1927,134384.9468748541
1928,156499.39894989305
1929,127524.65746160915
1930,137412.34891824616
1931,137891.23956509554
1932,141398.36947919373
1933,166064.8444457468
1934,174332.1391977178
1935,168433.0762861253
1936,192732.6744963618
1937,173260.765534338
1938,173112.77879954746
1939,227545.51062785942
1940,192016.43704844793
1941,158131.68669067704
1942,186791.5122943127
1943,210901.67152881162
1944,325943.89492555324
1945,359523.0326282727
1946,129047.56736363805
1947,298446.44394781237
1948,161211.1917407314
1949,243711.29275234306
1950,184418.24009210867
1951,244008.9735419738
1952,208750.155135982
1953,166867.50572214267
1954,175485.09710542287
1955,136617.89091509173
1956,289909.34848375904
1957,151610.3720595197
1958,272610.7204554654
1959,152222.33897269558
1960,112399.39074798633
1961,124802.66501847985
1962,94745.14448717
1963,100281.75859890264
1964,102879.41152823842
1965,146265.75638461884
1966,137781.87218641053
1967,302608.395359704
1968,416087.84659946035
1969,376524.0251024148
1970,371819.53467034927
1971,470454.4498196709
1972,350809.0684043063
1973,289484.98747373436
1974,335388.55260298087
1975,475056.7399728609
1976,289555.67114753136
1977,349420.06590088765
1978,336865.6713233112
1979,322597.1685883273
1980,211585.01426626524
1981,330650.7200927831
1982,236559.35336627596
1983,211836.98961114264
1984,174886.31841379032
1985,234833.07046872485
1986,217490.18691899002
1987,184664.94236796998
1988,171886.20980457007
1989,193681.96391942244
1990,210438.7732771529
1991,247404.22302282872
1992,207182.54511217668
1993,174800.9455483083
1994,243517.9950103812
1995,181941.81442901358
1996,266458.2835258331
1997,312016.04438659886
1998,315530.25158832176
1999,297219.41183129867
2000,329032.06128801865
2001,304555.7542426787
2002,259097.01323004786
2003,250581.89969371943
2004,288680.4607982962
2005,226886.7728853153
2006,221934.2021663503
2007,255906.57163158566
2008,221068.96271015942
2009,202037.59232899023
2010,193233.27091610088
2011,142442.15086736
2012,171043.7474625146
2013,174034.46273043443
2014,177466.98493908346
2015,202167.11348578328
2016,186199.60793729298
2017,198608.07678653047
2018,117305.67402841823
2019,130708.27621886414
2020,102359.55076653788
2021,101401.93851300167
2022,204381.72069725668
2023,146100.69355657813
2024,293398.32985296176
2025,354251.7206788025
2026,174257.67238119149
2027,165538.61868865584
2028,152519.9387586882
2029,171797.0585681307
2030,264925.8232330111
2031,233340.03081942874
2032,246674.40267661604
2033,253605.32505113355
2034,181077.69491458585
2035,223751.28039029535
2036,206658.42429162448
2037,209707.92800681715
2038,336701.2262832175
2039,242287.47231887907
2040,286619.2581795726
2041,329052.14442417305
2042,208877.60500999968
2043,182164.0469828457
2044,165437.6127617834
2045,212906.36377540117
2046,147044.50188355648
2047,139074.5579157978
2048,138866.74661537955
2049,141705.0762782792
2050,178379.18626065998
2051,106372.14749327058
2052,124939.85266698393
2053,147062.4527474643
2054,90890.56253564211
2055,163295.7796883106
2056,150347.919517144
2057,109260.85677501805
2058,209528.81075872172
2059,131111.7766522806
2060,182264.14017138068
2061,167653.57982421396
2062,126582.4616156905
2063,124194.76235086004
2064,138583.09895338007
2065,117166.14156185681
2066,171744.63826567595
2067,125965.88971733666
2068,147592.99023370887
2069,84049.7682859166
2070,118103.10672853167
2071,91204.53845758736
2072,130266.25739667537
2073,130544.83359031279
2074,179121.06804766308
2075,148007.95711132372
2076,112296.53312400385
2077,165417.41897325043
2078,125973.57829973225
2079,136076.96250250537
2080,121540.13679363386
2081,127326.33290891768
2082,115832.92476067782
2083,155129.94288437584
2084,110471.22173560945
2085,119174.78915651304
2086,113343.1942742805
2087,120561.18627864623
2088,90751.98030023517
2089,75728.99075226452
2090,127621.98817803348
2091,104825.31871070206
2092,128670.05159026882
2093,110663.55387415036
2094,110390.33981971027
2095,159625.03921497738
2096,86474.66542715028
2097,99483.14218691384
2098,149205.22051576537
2099,50087.42320952552
2100,81657.97389298759
2101,108997.75829115276
2102,130027.95099805227
2103,105274.13889077099
2104,148315.4214440653
2105,132961.25694653307
2106,56850.09504513708
2107,185564.26989741254
2108,111286.70359441963
2109,111708.6302973803
2110,119915.37674885722
2111,143244.24680012296
2112,131894.33953841313
2113,115564.5806059479
2114,117527.8370127461
2115,159834.64560651916
2116,112320.52481406103
2117,135009.76258551728
2118,118710.17068511514
2119,110704.08749943714
2120,100686.54039202117
2121,83757.86687122968
2122,107580.05572868382
2123,76598.28062413962
2124,147484.92947692677
2125,119685.04804231256
2126,145837.87051844533
2127,161083.32832090155
2128,130170.88247178792
2129,96119.75807954595
2130,136351.31950528134
2131,145030.10325866452
2132,113550.92198381232
2133,122759.08795857066
2134,116229.51545893968
2135,90034.75154543809
2136,81329.69107617676
2137,103654.6670321172
2138,139142.4819964581
2139,147908.61988522843
2140,143091.32712033743
2141,182119.57876703265
2142,122209.61379527645
2143,151351.49357523167
2144,120358.99806105855
2145,141973.44882633482
2146,186279.1779892285
2147,159683.5063552365
2148,144932.76465309758
2149,154581.74771545042
2150,254023.59830029952
2151,117269.88063961703
2152,158886.30573077052
2153,162947.3146017076
2154,96345.89101657346
2155,136943.4795506668
2156,247670.09031140563
2157,226485.5340709508
2158,238531.15322898296
2159,214543.46984910962
2160,184710.03208630733
2161,231093.56624920457
2162,352719.8937113315
2163,331944.85042087117
2164,243584.88841130948
2165,240445.99919737194
2166,162089.29453994083
2167,219731.7838276532
2168,198129.83155371543
2169,196258.28335072115
2170,216959.85266143765
2171,162455.75455315658
2172,131384.14170419893
2173,186449.7997627807
2174,215942.597190095
2175,286234.6517304634
2176,298237.0366069719
2177,232153.8535971773
2178,209183.80227503617
2179,135674.74240778803
2180,202006.7661908573
2181,194742.8750718263
2182,221461.91994587818
2183,185089.1894296777
2184,114623.26592404272
2185,123303.50656799086
2186,147845.44000279056
2187,144941.6109169977
2188,150214.91900218817
2189,276641.87516120507
2190,74732.60134182576
2191,78700.04459993908
2192,87381.92884730198
2193,106476.07728226465
2194,100551.43191040964
2195,104123.89271825721
2196,106086.86334841444
2197,118985.81898707163
2198,159586.07301494756
2199,192239.24152460418
2200,151920.68354695453
2201,148714.2647771619
2202,226126.4060200238
2203,135919.2498726237
2204,173625.98735295865
2205,124650.41096269067
2206,135836.31665787334
2207,202451.1167135142
2208,290671.2182970393
2209,252169.87073856906
2210,116919.68288389983
2211,121210.47384403062
2212,120472.91695767654
2213,109504.53760975307
2214,127961.27850914634
2215,103049.0913475542
2216,146480.16986648217
2217,62258.75946293873
2218,88983.09932779451
2219,81528.49247101894
2220,75909.46856968179
2221,279593.84109309793
2222,259041.6700481455
2223,272244.9116753806
2224,207037.17381786133
2225,124331.28177054483
2226,184103.34135647753
2227,217762.48546085125
2228,277292.7074248821
2229,259720.8794556736
2230,167899.34608342254
2231,217269.97766048825
2232,188377.22275518824
2233,193959.9663547156
2234,251140.76412412187
2235,231870.63556035073
2236,266669.79062423203
2237,306878.85123008874
2238,187419.6126527189
2239,110097.6389700043
2240,153172.9682673959
2241,154289.5416877724
2242,126042.79666269696
2243,132204.6363491109
2244,106768.92454330236
2245,102200.36263364222
2246,149601.89110047638
2247,119758.12029600672
2248,123017.85570219785
2249,119564.5762873139
2250,126613.36930974174
2251,113191.10217915264
2252,182297.5167878303
2253,159820.01297750484
2254,181764.22360424383
2255,181077.69491458585
2256,176397.8774322531
2257,208101.3694125346
2258,159303.8523904867
2259,172201.2311774141
2260,139346.45334817708
2261,190254.88428536197
2262,210863.0578146852
2263,352687.60271878063
2264,465609.7086810447
2265,171681.75501565583
2266,277495.87706343946
2267,329454.0646678994
2268,404825.11946123687
2269,147179.18679022876
2270,193865.28245796092
2271,216734.8523768862
2272,203516.58124792055
2273,168114.6870786119
2274,177218.0300439139
2275,147890.56573573785
2276,201889.66975427358
2277,183424.77002247743
2278,152771.49108841285
2279,125720.10269350653
2280,120061.84720427326
2281,157577.69283416294
2282,172680.11579662084
2283,107307.9046792166
2284,108238.68019749221
2285,145517.7777719097
2286,124445.16258123281
2287,379000.3775677921
2288,281924.34753740445
2289,379648.63706607424
2290,409797.117271309
2291,338326.6370623646
2292,445308.589519367
2293,445265.1795584494
2294,381520.8304391208
2295,462663.5388328314
2296,279867.0153176823
2297,350346.939788964
2298,336629.3068234729
2299,332463.86360527406
2300,332281.2859015655
2301,314739.7748052784
2302,271531.3385144746
2303,260619.6161865924
2304,258897.87674923052
2305,212236.92404888247
2306,208699.19696337142
2307,218035.12492152335
2308,236776.02909384464
2309,287705.93174166745
2310,220099.5997530483
2311,216642.27303631778
2312,180607.51723775914
2313,178302.9907284046
2314,184755.1328142206
2315,177287.2992543379
2316,206260.25883894978
2317,193687.87471407888
2318,178721.40860637673
2319,188813.51928930805
2320,189784.04314131546
2321,248063.4334789372
2322,186796.10418807095
2323,196054.7518260736
2324,183749.72294960718
2325,212340.58066418458
2326,178074.59935977458
2327,205620.43192800978
2328,224455.70668512286
2329,188463.47474438176
2330,176236.45425702512
2331,338442.2387446907
2332,392875.5296380765
2333,333581.7980837881
2334,281728.20507921884
2335,295735.57980554015
2336,312759.64302868664
2337,199719.16430748242
2338,264326.64732728194
2339,219490.51183892062
2340,354649.8452502517
2341,231113.35282901154
2342,249490.73950824206
2343,239450.12244481244
2344,222511.96608879874
2345,234646.8144206487
2346,213379.93532766897
2347,205205.4783757927
2348,250015.16507013285
2349,187710.42495238886
2350,291727.0052110157
2351,256820.40953831116
2352,253342.32122991825
2353,236213.08455276466
2354,142384.8061717352
2355,148152.56673061338
2356,152018.07602944734
2357,184615.3252599454
2358,198172.1611731389
2359,129130.29647366946
2360,112118.46949962224
2361,148469.39304421315
2362,275815.7520058778
2363,135513.360346647
2364,156671.4288062351
2365,228547.66687579022
2366,198794.8780248457
2367,230043.7764441176
2368,221284.9558172748
2369,227585.82856892934
2370,170720.42330074369
2371,170512.15149140582
2372,195612.50078274915
2373,286496.82737702527
2374,315539.8809543571
2375,267582.8190976779
2376,309644.6086961035
2377,331713.9073344995
2378,150807.44577991552
2379,204175.99554624752
2380,156041.57558418863
2381,170002.95874345457
2382,216853.94109280113
2383,202012.931042194
2384,236645.99985332388
2385,161694.05139405563
2386,128548.38150312306
2387,135009.76258551728
2388,107193.34866186466
2389,116727.16385819306
2390,145242.7053754096
2391,145984.81491244715
2392,116300.47797914824
2393,162813.10545186914
2394,146623.28677729762
2395,213654.8759246967
2396,138862.50880325495
2397,232487.0768635913
2398,122493.38790099132
2399,62433.80383989458
2400,60267.80328963124
2401,124509.74133598847
2402,137908.07301921185
2403,147376.9478372297
2404,165993.90904416383
2405,157227.0346371274
2406,144235.61323728063
2407,122980.31935985886
2408,156504.17500540346
2409,119080.2665868669
2410,169092.30470762664
2411,114134.58717165231
2412,153331.98266248647
2413,129181.53630799131
2414,162312.043226239
2415,134343.94210085354
2416,129268.2961972359
2417,142677.08182257344
2418,143104.42812230776
2419,120248.85653375056
2420,121377.04544822553
2421,141769.95856356324
2422,102672.40445931783
2423,115847.06538505881
2424,156824.50297951215
2425,184558.99372977504
2426,124028.10883689483
2427,138291.58976053703
2428,178968.07586901943
2429,111069.55887587942
2430,131263.91097559143
2431,107935.21362694207
2432,144143.2066971904
2433,139635.92470589856
2434,135191.17187705194
2435,144641.14064052087
2436,107800.24730699077
2437,107134.48176655975
2438,118565.3492187822
2439,101129.98419039794
2440,123873.01934517351
2441,86098.11104679832
2442,94053.74539334103
2443,131432.26482497383
2444,130584.67879147783
2445,87062.51189335168
2446,143717.14417209887
2447,186620.57781676057
2448,126412.60411417185
2449,113204.92029574161
2450,157967.69471674477
2451,114773.09854323024
2452,196888.17138822668
2453,93381.63957849884
2454,118579.82341142965
2455,103080.54423359872
2456,133046.49502331796
2457,122179.7811056174
2458,133383.92350406942
2459,105232.38192155305
2460,133763.0227674707
2461,124175.81317979003
2462,123089.2063193762
2463,129988.27567080452
2464,179558.90959977402
2465,140606.60953356166
2466,107494.7294328949
2467,128113.66684059368
2468,84476.6378475223
2469,81022.50649860894
2470,184987.54482138585
2471,210850.18814775918
2472,158769.97653104097
2473,119102.07283125953
2474,76710.56735795432
2475,215324.02061731523
2476,117509.90505614111
2477,130313.97106102086
2478,154383.74129513337
2479,102945.36489977546
2480,150687.83401137136
2481,116190.50453065788
2482,123801.21437830184
2483,105763.60543769566
2484,118002.23165113332
2485,129881.21274675825
2486,154553.44554329512
2487,159898.069148348
2488,177050.45310667987
2489,156747.94720706184
2490,129663.39429528166
2491,95107.25876983716
2492,212458.51578582637
2493,161995.33690101173
2494,142389.99654407604
2495,87989.36789081934
2496,261264.64492843024
2497,155965.40200718853
2498,109387.63658789416
2499,81404.18472749979
2500,118568.96760130176
2501,137068.91246061173
2502,135385.21924342203
2503,93313.26986374188
2504,145944.7244913333
2505,224894.52513138455
2506,243271.4325430224
2507,282268.70360496
2508,239499.85856380712
2509,211791.7411812069
2510,211791.7411812069
2511,176457.1029685684
2512,201219.21644494278
2513,221833.94855677348
2514,290884.1902388868
2515,149688.66051455968
2516,182431.08438482787
2517,151809.45425341598
2518,158552.08879459873
2519,231686.72914479277
2520,215218.90759981936
2521,187333.8383963167
2522,227378.91233588176
2523,115156.2007431751
2524,142890.5952131878
2525,158402.16232591114
2526,143226.7619973616
2527,115057.84269837303
2528,137849.16491874182
2529,149250.7612841192
2530,129916.89058665237
2531,255080.08636372528
2532,223860.56062274645
2533,193924.45447546637
2534,247488.75773355784
2535,280561.3461133169
2536,224517.3637531243
2537,239625.5651936731
2538,183049.02226149614
2539,187946.55455790786
2540,185478.24395874716
2541,185236.10802752827
2542,165831.88474366738
2543,118493.004752653
2544,115578.68847147464
2545,134660.00188716696
2546,119356.77426175066
2547,136434.5671487706
2548,153927.40951123275
2549,156767.08264587188
2550,597416.9786605202
2551,147412.93292991805
2552,122082.87514966275
2553,70337.74141938807
2554,92169.86414880124
2555,116777.04573814638
2556,95139.19100445425
2557,95677.84239318113
2558,132382.27646163607
2559,144350.1034142717
2560,155234.1300387311
2561,152818.12036225913
2562,143052.0313102531
2563,154275.4167049457
2564,220996.07536586476
2565,141049.2751255047
2566,147493.9315173596
2567,141817.55778613634
2568,205764.80845603053
2569,208431.87057119072
2570,113184.19375337558
2571,191256.16219873843
2572,146372.92386527115
2573,221461.91994587818
2574,314616.80053819047
2575,138481.6348220118
2576,117219.78824285163
2577,150302.04397375448
2578,81712.81638033813
2579,65063.68910267258
2580,106997.25136555429
2581,119685.04804231256
2582,131055.77162267828
2583,272983.7313549904
2584,196414.06766149207
2585,191524.83778326513
2586,227767.8315780649
2587,207530.58614098502
2588,140250.90943573782
2589,152426.87637902788
2590,215692.3206239518
2591,275647.4587949155
2592,232528.27038236757
2593,249771.12881321687
2594,207397.62880127007
2595,212659.606191075
2596,297419.02799928066
2597,188716.70847191964
2598,307244.3114430553
2599,345420.9312146271
2600,143673.29187201743
2601,140019.97339680014
2602,86006.19743863934
2603,94025.04684738445
2604,92519.3122467013
2605,81727.77981378578
2606,148066.68773773598
2607,202216.47671676398
2608,199823.9911880296
2609,170678.74859734983
2610,115797.58075071174
2611,119072.99872598924
2612,165437.6127617834
2613,129869.3223108966
2614,124293.34466353424
2615,161230.87204245152
2616,147692.11547909552
2617,179055.48396294488
2618,184468.89903118397
2619,199385.40682077498
2620,185349.2016854288
2621,170257.3647606797
2622,179427.44487622858
2623,233162.07439754283
2624,292012.0340161112
2625,262615.5904167611
2626,177126.11338279414
2627,162962.2335568436
2628,437613.4688002121
2629,456604.0016975239
2630,374950.8736553722
2631,426954.6605900346
2632,368147.7922527781
2633,295482.9839989717
2634,397810.01126358303
2635,156853.22103277774
2636,177927.9308451917
2637,166516.50035228036
2638,281030.9865510958
2639,191291.1854543461
2640,151406.93029773337
2641,99065.05730177314
2642,180470.8482592896
2643,103130.88882074649
2644,111015.33893120299
2645,108360.96697260512
2646,93094.25477596509
2647,100073.87014270869
2648,146413.13191100818
2649,156108.25798170216
2650,137236.33507625788
2651,136872.45186009095
2652,395640.4923471365
2653,265314.1825427974
2654,270925.4909487737
2655,386418.81657900126
2656,328478.30563305074
2657,344494.53161379916
2658,299594.4657754868
2659,322046.32589263783
2660,355603.5540755687
2661,351804.0381153455
2662,355811.9165896729
2663,300750.47347347555
2664,278038.3908244633
2665,337748.93590770627
2666,298207.96360364795
2667,180872.2728960816
2668,187069.93180218557
2669,185659.46352807892
2670,269803.37455252546
2671,183630.9113160707
2672,204255.80181649845
2673,211778.81483367627
2674,203553.84965884915
2675,177114.2516358199
2676,190446.5827007174
2677,197110.6133054139
2678,250015.16507013285
2679,288206.8323043063
2680,304156.36127985857
2681,374964.5417896073
2682,325715.1937777135
2683,494327.6981148641
2684,326192.66526878503
2685,346700.85737493716
2686,259340.70746292223
2687,321889.115094739
2688,224331.1119567205
2689,204705.09950094885
2690,368237.6830574232
2691,194891.5087864864
2692,140696.74885124803
2693,189969.469646495
2694,141829.70041940265
2695,190347.8048619209
2696,179844.08036937195
2697,176112.79653553598
2698,182944.00073232644
2699,178602.51768082776
2700,159440.03446276527
2701,150950.18390587028
2702,107938.50759851813
2703,125927.45384367851
2704,137908.07301921185
2705,119418.71248171518
2706,105100.79532575725
2707,118435.16096334424
2708,133306.60539025374
2709,105789.42978268706
2710,126258.38599970765
2711,253033.25414465537
2712,376983.9298029382
2713,174566.38499785797
2714,149501.48408743076
2715,175677.9967347364
2716,151448.52116452454
2717,196738.0149218507
2718,218674.83632125542
2719,157654.65385477472
2720,179734.34574566825
2721,128957.02010307736
2722,154761.11520009115
2723,136052.0483475289
2724,125054.2908960952
2725,127575.26016677382
2726,144292.84697039681
2727,191864.14068465677
2728,194719.1041990976
2729,149337.32704216443
2730,152986.10362269837
2731,131444.29835904672
2732,134417.75970508417
2733,156709.68333633596
2734,122773.34546488734
